address, balance_nyzo, in_cycle, in_queue, drop_rules, drop_amount, dropped_amount, trx_id, height
021b15351389c3fae9ccd0da396acafa8660d290f8c21462b4245fbe0879940f,91773975,1,0,0+2+,175000000,175000000,tx__J080005Zqi1cN000000000010yJmdhe9N_IGRd3renIa~FqxSG3WNyhzK2hwMxyXC0-000000cFdozSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc31MFX44-oiYj6Qidg-PTJFg-sRCMZK3zeF~5m8suRsaU2YxCoAh_oMd7.ihR0unTZjhGHDPm7IU3hqw-7YpsvF8o~ihf74J,13241774
021c1722d238c4d1b94925aaba768ae083450727fdc79c235372b299ebe887dd,461043978,1,0,0+2+,175000000,175000000,tx__J080005Zqn9eR000000000010yNo8K8WPd6XiinHLEraW8d51Qw.PXNAkVaQDvMFy.S000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc33oows.uM33hA4NtK9A1ZouyeWgY5buPCMdMkyEhEYQFpI-_WBxoS6fBU9yF36Q3Uhir8c.Xt8r4BkKyzoA8~g1_.b2GP1~,13242392
022a9f052d1888baf105c6250497c8d50e8be5e45ae3a08045dc9cfeb3ba07b9,37709317,1,0,0+2+,175000000,175000000,tx__J080005ZqbYFH000000000010zHw1iSpzbIP1tpC19w8TgYbXvhrWY20huQt_IeY1ZB000000cFa02Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc32FXLv4_Y1~BHu4kuL9NQaYxhnJ2.twkLt2156_jie44vDBd56zMbNE6aktTe7TGGX-vBiEZIRZ6.fgZ6eRPUtdbhWemtvm,13240860
02321417b4b1f8ffd0a88a31220bf32b4545e70bfa5f1c54306050be68f22adf,88540621,1,0,0+2+,175000000,175000000,tx__J080005Zqk7Pg000000000010A8k5ZiP~f_gH8FP8xMRaSm5XNMYoPPkc61gMDAQaK-000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc33hA7D16sLPi.1FZS3fSkGLJ6uBWsnh.xkQU00QCRVzgbeJsMLrxfj~5~c-tIuvRW7DS4sPLj9ivCBBnFfXhAW5.BviZRge,13242089
023d9c25556fb490dfc7307aa644f23f801617eac1773f6e9990807f3742507a,55230257,1,0,0+2+,175000000,175000000,tx__J080005Zr8RR1000000000010AUt9mmMK93wPR1YGBjQfW0n5~I1uR.LDq20wRu2k7F000000cFKE2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc33098H-zjYiBUqRxjbMeb630xkpbMZeq-4xRgMRQML4WLd0o-k0k-CdM60kz2M588Rdb~8nhe_gdI~D5vQBkb-5_BxD6N5P,13249981
024501dbb44073d05d6e1db3768ac2fc0dbfe477bf531c747904d0e7c7e8106b,305713800,0,0,0+,125000000,125000000,tx__J080005ZqjU.V000000000010Bk1UZh0t.1usyURuFI2_0U_X7v_kPPSvgjgX-wF46J000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30YJru9.YP-yBWzIdz_1d3Sc8E_8DrWf4yy.9JX6.raFySZDRHJsoY7-EjqtNY70pmP6t-LAQCuzSNa~v00_dSaGK3vK4cZ,13242050
0256867680fdb0fde24bd6473f5b98c5c878ee4f7993037ea899bc755333ba5e,1773610149,1,0,0+2+,175000000,175000000,tx__J080005ZqhL_Y000000000010Cr6uF3.JfVzi.q7fTLpPtyWZB.XBNd~H9D-umcRLCW000000cFdozSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc33cIbY2iqac3~wmqEeYBvS1m~yXPJ8oBcBWJdVAD99yrDI4pi.fUt4RTnsxq~VRtHodF5Kiu1Nrae8.La78wNNe~bNgoKrv,13241731
0265b407128bdf93001135b6873eb5065fa7d75fa727542faf99ad9eaf3d3a0b,37591676,0,0,0+,125000000,125000000,tx__J080005Zqkn.8000000000010DnS1PabVXc04jnUyRYT1C~ETT~E9TgMIXDKEH-.exJ000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31ss706o.pRoDL04P5~26xg_aPAR08TxojCkfuPyC5RwLLRohEamNCVTsFeUUWsqcMM-Mx4BmUpdg.g~EpWsUp6uRxCn5RV,13242124
02662a2a071864970c2202dfc5b67de6a3ce862f3724e1785be0d5718a3b4bee,102314839,1,0,0+2+,175000000,175000000,tx__J080005Zqj03r000000000010DpHaxtpq9tc8xbwPsq.XHfeyz-V9e5Wn~3mtpFZi~W000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc326b-e6gI~7Sg2PmAWYXaZF3RmLd-RohpqbziSdx5fsvh9MuXiM28m.1wxCeFFthB.ohngZj4g-h5MItC-3ZVkbqZXfM0y-,13241921
026b81976f5df0e3d6d5d4d7a2f8fd64122a4e248f3f69da07b88945bac05a34,72891125,0,0,0+,125000000,125000000,tx__J080005Zqnbez000000000010DL1CU.u-efnTujoFMA.q18HjziffUEr1Zz9hsI0nAg000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc319.B4YFCm33nLh-XSXQHZ5m8kHw.cBg0kId5gYWMDFrxE_c3PfcaMw9MsFyhdQ~j4LK.mryFDdMT5nLJPYgmNfI6HtZsXo,13242397
027e46afb01b3dba4b6026c8d3e0a9bd66416443195c102ae4f5e8e9560f7101,10972418,0,0,0+,125000000,125000000,tx__J080005ZqnPhj000000000010EX6IZ0sfsGbp2s8S~2GMnq1q4cqo10HXfoFYmpftg4000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32xR___7IxaT~~c2Ss0aRn8IPdH.EXLr78Bx66Q8bZ1yHE7wqgZZ36Jb8DZVM5q9.ayrUKtbbaqK8FZkjeYp4SbwPH9c7jD,13242486
0290b2d09295a2cb204e6e34514a0a06798a56fec9ea1f9bfd91f23a15836ad0,14900970,1,0,0+2+,175000000,175000000,tx__J080005ZqjoRm000000000010G2QS9amFJJxjDWSkkFa1EDamMZ9Yy~s_q7Qeyn3rK0000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc33PuAHjg6nSBjw5HD5FYyKU~HW3y1irVF-84jnQ8GcdBSLxga9gZU_BxtCgrwrShYti1s0FC12KTu657jAIIBxeGkrBgkyd,13241977
02be953692ffde8d9cf759e8253c4d112a0eba51011ddaeb40f0d2cd4056f383,758904601,1,0,0+2+,175000000,175000000,tx__J080005Zqmsdw000000000010IYmdGb_VFUt.TEF9jPd4iFeLC417uIIgf3iRk1n-Wc000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc30ssaQTVXGpc8Q4vEFe1-K-8vgP1ieA7TKNnuzk1KuGA8jVL9x0MjTQJ_s53yqScQPzjxcWQ5VeZGxATK0gCfB2~YNYMzNW,13242284
02dd1b5ff46c6824d153db401c042190e8a7da26b1b575d5b4bf69b0cc67ae04,622138868,0,0,0+,125000000,125000000,tx__J080005ZqkSG8000000000010KSso_hJr2jhk.K070gyBezEUzrPKoomKb.GJcPEIxg000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc33caPVwjhC~R.LQWdHDbBAre_LYrQH265kt.IQMqYe7MW8Bu5A_DvpwoRkt9z~t6YdLzXAdzftuTAyGLxxSPmc2UKJS6.zz,13242194
02e518c116429e0c85d8f49f3cd7d4c8253666d73ac5345ea5b67b2d3a3a02a0,33796045,1,0,0+2+,175000000,175000000,tx__J080005Zqi.YJ000000000010LkpNhq2ExQ5UfiwfdwkQ2kUqKtYPjhvGsqZbjFY0H0000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc337pwfb9UA4Zov1h_HH0jT1iG~QVKM5JjaVmsA6a1aYbg36pWURBr_YKimdA5hwg8z.6I11tps-wx0PrsVhmWJcWW5KgHRk,13241916
02f56b5ad112a9073e8e876a998464332ad0f1ca765dabde2d5adc8f1365e6a2,83429076,1,0,0+2+,175000000,175000000,tx__J080005ZqhU2J000000000010MmInK4iHgt~AFuHDphBcQIg-tGUorMvbmItAPdCXH8000000cFdozSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc30~IuWISnf-iG8XHSwEHsHfqUzBgrb4GIUPXMydKm50wwWARha8iobq.Kapipwxi26AVIpmZQzw6K998nZnpoc9Ao57UmE1,13241748
02fb3b40cd2a26f9c1ffb51e1abcb0ca5004d4816a75e56cec81088c915f38a2,2682123491,0,2,0+,125000000,125000000,tx__J080005Zqnj4w000000000010MJZgcSH9ME1_Zkv6IQNQC04T85HuvmJZ848A95wea8000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31xTVv8rTDMttAitECRLtpzTi3YXV.U7Q9j-v.~ofLc.L~sSKrP08SaA6MvjSPa.pTD4H0KuQ474xzj9M_qI84f6z~Pf47t,13242415
030761f2f9bb7363631b2303f9a86545cb3a77a9cc7a35dcef6cbc7a056608fa,7433068,1,0,2+,50000000,50000000,tx__IN80005ZqnDps000000000010Nuy-MDZtUdA6Qc3~ryChtJYuYEcvAotZUQ-vxmD2fF000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5mhkeBq1im94kB.geAkNbA0Nc30NccqNGuxL1stKiSkXX_iEQDyzMU.Am_Mu7~x2jZY6e4m5wXaIF-NdGaJBimwbYk~KY_jwvgahs1V-FMcKbWZK-0fQQTSS,13242460
03113b646096596c4985f0f41f9795ea9d522eadcf38b98a9fff4bc1c4cf45c1,17582303,0,0,0+,125000000,125000000,tx__J080005ZqhGa5000000000010P4Zq62nnnP9yw3S7XvmYGTibHVfebDaE_.bNtjfht4000000cFdozSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc33n4Ha3ND-8z~X-oxquttCjfbSFT8PwtEr24mt3xpunykXScuP~fHHp9vS2zDGXAwbXz.a5r~sbvypqyusjQmkbYhw~vF90,13241718
031aa6b935993412e7df8c4701de3b20d66e4531bde7db0045618a94f6e4c980,69532933,1,0,0+2+,175000000,175000000,tx__J080005Zqk14n000000000010PHDLjnqd1bEVWP70uWZ8dqLhj6.X.J0hn6aCfsBQp0000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc33aoo__XUL7ucGakhCv2nn.t-a5ZgGCn6qa0pHL3QYJ2twH4~pfExV8P_24Wjf4PFKhe_BV1_4ubYc00TaffYBczCm3Wnqq,13242073
0321eb0122be3195978ae6d7ff22466b4f63b6d6229c979e913d0579cc0f1bf3,100000000,0,0,0+,125000000,125000000,tx__J080005ZqkF5e000000000010Q7I0ia~cqnozLso_Q96rS.AKKpzE9vvBjS5vtNf6_c000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30YxmR0qJmB9Gu_BCH8VW1vJYH~SR0NQLAKdJ.jBC302P6X9iy9AHRqzIPHHPF~HiHz66ED4XGfHZ7I937TvKka2T_7qCK3,13242165
0323c29fb14ccfafaebb273535e784e7a24fed7df9fb92c17d38c303d661e475,36997319,1,0,0+2+,175000000,175000000,tx__J080005ZqkvWA000000000010Qf2EZ5cRY~LLQtTdvv4XY9fZoVX~Xb1wjA30.qyX7k000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc33IH~QRXBNxMqu0uzRtgMHcBw.7fiIgg0STY8EjI_EKhVh6uKmpUGXWVL-EvgEVV7U-_XUGNaKZCwDtv3-cnqpcL8m.rWzz,13242143
0338f9bc4332e07c3150d6149b1415251d9d67ff0033dbbec4d211f779d29828,639224567,1,0,0+2+,175000000,175000000,tx__J080005ZqoPGe000000000010RAXM4cQW7NPkdpkDPgm9hUuq_-0c.L~Pd8h.VEiD2x000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc32eIPLC4jYXTGc-aXCc~SE93vzVEE3K3gDJNLGDe7y.4J9LcI3UUNrqGFo.aQmyINW4Ja-6HF_f814.w14HMxJ4Jw-RmIun,13242636
0347a2d841f8363eba36668df7c563ea533af40e638a14550cadf7d896f1de28,79883730,0,0,0+,125000000,125000000,tx__J080005Zqmodf000000000010SvzU47WdAYYdDrd.-mAYCcY.0XAzyhm3aVVU9sPVzx000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc33Eq_.siuNyVyJuwvDoWq7ef.Ff3kj0FM9YZKw~0~sT-ySrjpkSSiLYLvi.zHWhw4HHW5BTS-ZPc3Ghev6kZC82V6qTdqFx,13242275
0359b8d42ea36cc22ffe258144d33b847537433d3b750f2b20eccfff61146776,33805015,1,0,0+2+,175000000,175000000,tx__J080005ZqjIi_000000000010TDWT2YAsc8M_zn1hdcZy7kVgRSZug-I8eRf_U4kqVp000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc32EeQw8oYDQxWikDWk5pwADwHxBZjPFK2C9awguBMmS_tIw0-k_1iqn3oUEgwnCK6dzSqa-VxdnCoZ.KC1smCx0C-_~H_.4,13242022
0362db4e8ca2bfaf519564b4a0e913b2bee60f04621113dffff09fee84551afb,827046002,0,2,0+,125000000,125000000,tx__J080005ZqjUs6000000000010UbsjFQzMY.hCniSFeBjJIZD3Nhz4hfw__2wZFhm6MJ000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc33ysAo7ssDgTDteuo0-Xo2L.txsKPH.hKyvzw.wyx_3G6nEqoBR3U4SLNI__o02PG22xaUX63n3uqZSsu0HdvBd8Vupg1R_,13242048
038d8649de1073157403ffe419dbeaa602cdc600ae3b250ab3600dd23230ef8a,775562286,1,0,0+2+,175000000,175000000,tx__J080005Zqmp56000000000010WU6iuWgtPmS0__B6uMHGxbdPx2LeQkaJU0dSA8NZWF000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc30qw_pi6PNn-hBGTjf5kh8SEj9yxV1mST.r7I_.XcqhpTI8nb6KM6aunLQiCSq9sBf2pEnMjPIcLxpN5hE2Hsp7CPunYkAk,13242277
03995a68614da56925f0cde5bf9d9787aa81981cce62d808886e597ae40b5982,1011722613,0,2,0+,125000000,125000000,tx__J080005ZqktKW000000000010XCrr65dGnBC-cVCMXUoyYH1D1RepKx8z6XqvLgbnp8000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32LH61jZnrF2wB.VUZX4UV9Bvx._~hDJ0e1x8So6cpad1T6~-KnsN3sCptu2E_Gn~UB2ZncRx.QJcq~DaxhLpFe1JzqJnhY,13242138
03c336928ad865c2951849ad0ff2dac99cf9f81b75aaddd3f6b4c289fb1972cd,830600908,0,2,0+,125000000,125000000,tx__J080005Zqn-9q000000000010-cUBFIpqtam64DK3_brQqRX~1KTHKVj.Ij2zwJqtJS000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc3046TRnS896.j~d1LDSy2cIADXyLP-Snw2FQ9evJu3Y09o-ky8PaT61sLUGvfNfyJDtGu9ojHGxpRTtWCYoxeJdetTk_MKP,13242511
03c544adcc8162800f484d2affca0c077fcd92d385faa4c507be3ec16325c39c,944981281,0,0,0+,125000000,125000000,tx__J080005ZqkrLz000000000010-m4ItQ1pF0fi4SH_-Fc1V_dBKe5~Hj51ZW~NncCNXN000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32.JJfx8ZNgX.IKg1RHR2aQbnS18r.D7sVnLiIYHfBUkSEdGniKzTHk07w2S_6d7q1js3tNeLt51xRu4yQNEvxcY4QA_nER,13242133
03e53d62de20febd309a89267ffabe561ab132c7a6e8ba5fddf58dff023a9970,6225053272,0,0,0+,125000000,125000000,tx__J080005ZqmhKI000000000010~k.pKWx_ISNDFBDw_H~myHPcJvDYbGwVwnd_N8YDo0000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc311CeVm9Tv9g6gVwh~Mm6npq8qze8mrtF9tnz9Cam2aPQ4mvJnP.F8cwuEAEADhg_zEsBCC-.NVeX9cgTCp0qSaUqHEqQoV,13242262
03ec77b81996205f6613368bb22035daa5feca0b9920e1cbfd3027947816ad93,10972408,0,0,0+,125000000,125000000,tx__J080005ZqiCqa000000000010~PVL1Dn85.D4RrbJz0TUHo~QxLq8e7b_j0EC7xnIqc000000cFdozSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc30r6umUNKcT_PceBwh6PqR8Yn_FeCUwBEM.SQofVZ8gvN8s~jehCCCCwILVX8EEFquSX2ADGxTEizS1mT9EscWarQgKh3RD,13241859
03ecaf0b4fd4afdd21b5ac72baafef70a626919f09b03c37f1187fe0d9fa0144,223214250,0,0,0+,125000000,125000000,tx__J080005ZqnLBG000000000010~QM2S_kI.SyKrPQLH_MtapDBq-9J3NV-hy_WdEY0kg000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31R3cUS7xZvQTk2PC6YgBJvt2Wcc8PUCDgYPZus9VgN-qzWqfD1LDG~JzD5I9t_27gPGe5Haa7Iss3V-TTtC~B2A_CKihPu,13242479
03ecf7f2888ec3534320e1dbc8624cdee12b1bd1aada78554bfe7e1df33106bd,273507354,1,0,0+2+,175000000,175000000,tx__J080005ZqnFA6000000000010~RV-FzeNTd38e7sQ69cVL4I6.6HUEymi_X~7wcP1IS000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc31eV5FRKY~.P0egjei4uBJKb4Q8Dzt-H8sa2NXd-1U-4P2na.0h13CiQkz7Fzbub5p7.sIznhL~kIexV3S.ScB9fxI0eG6D,13242465
03f7f79042c2572bd8c7744f6f42099dac9051bafa527010d49e08eed21b34f5,10972420,0,0,0+,125000000,125000000,tx__J080005ZqirRS000000000010_wVB4b2mQMpPVhfsS89ErQgksIYkE0gT9W8ZK8sdfk000000cFdozSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32iVVfmeIUIniH0-FMj2nEdvxphDBBvy~kfuA2fEwaxSTv1u7NTrC8LfuV6417qkK17qBGI3SX4Q3ayoKxju20fHHpe4Iwo,13241834
03f85fad9f65c60d80489d6a10e8eb714de8c0e52df5987049055455f5bbc86c,1443334519,0,2,0+,125000000,125000000,tx__J080005Zqcabc000000000010_ywIq.CPxU0i9TH4eAItkVFNekK.qyNigmkmwnZQ6N000000cFa02Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32sqDCAhzvEkfaVPA5A6.~wqEwvuSVD6YmW.osdwPrWfbtHMW9bSw9xeSQFscxxrQXf-BdmRt_HjqQQeng5fjk8ffKX53Wm,13240896
04027d6c4178fafd65c6482f5bf71e0a9b0738fa9f7bf02c307ce01734093461,100101739,1,0,0+2+,175000000,175000000,tx__J080005Zqoh4u00000000001109.s45W~MTCPBxMn_tv2GJ7efHwv_0Jc7Rx5Rg9d64000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc33cCMZTxYQkepSk4t0hv93d5Ic7W5AzBHPtFDuS7M9NXfQCr4uF.wHd9gXk~WTkRVI1fmSK.y_iTZCEuQWh_1gfTSDZ3jbC,13242560
040b04bf9b657dfbb53dd24da805c993a807cfa052a1381487d6bedc83014df8,90077570,1,0,0+2+,175000000,175000000,tx__J080005ZqowLM0000000000110J4MXKCwwLTfu9dH0o9BYx7RY1iFjxky.r~V8c1jwx000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc33zg01vRFTIpxkXzZe78rdRg9pU0n8Ymj3v74wbdGj.Me9gDLhsy0uJYp18k4naYyXSaX8c76au-kwKHz4Xc90bd7phP2Rq,13242594
040c7847f7956e23da4fb33538be4768dd8dae7571192a0b13f257bfd06438ca,72131202,1,0,0+2+,175000000,175000000,tx__J080005Zqg4PV0000000000110PWh_vmszfrjZcTebX7rdUdIEmP6iFb4_9oM.1BecF000000cFcriSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc30db6WubC2_m2hdraq6SR_HJQhktRXQJG.FuZRIjuCEPaa8ySibAz7pEZ-yWrdbfM2ZfG8smQpCANQVZur6DD8cDK6W0u7U,13241483
042081907d18a2d3b97ebb11e499cfe47454454b9f9b592c72c6eb347aa7b0a6,10958947,1,0,0+2+,175000000,175000000,tx__J080005Zqgqgr000000000011221B7SpFKeXwIJhX9EfX7hkhkLwDTBJtJsId7HEJap000000cFcH2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc30VrRL8c-oKoWmqRLL5mFn-bbvFXN8ci.RSiAamKmxwYYP1Je~4BQnmCa3LxtTwW~qIRxHhc89SpB1iXYDZid-5.Sct3Qs6,13241531
0424532ee6afe008c17bf949411ef5dc7755c332012c6ff0d641cfef7289e645,20183835,0,0,0+,125000000,125000000,tx__J080005ZqkEtD0000000000112hjbLrMW0A1v_C9ghZTV7umNR81b6_NTB7fZVa9XBk000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32hpvNGH.VVKT4A7j2tkL9Z.RdIeM4wJcv.bqfLiVHAkXa.FFpmGQ_xk-_18AM7Zd0R-AZG.3V.TsNWR9yaeD-0nY0xVuAp,13242163
04481a656bf8ad83693712bb1997abdd0a4c9ed61da9d87838770c1d8319cd4c,99750000,0,0,0+,125000000,125000000,tx__J080005Zqn~~g0000000000114xrqnMWIpdGdPaZ6qvIVgGcEKpuHuyWe7tc7pcqRkN000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32ve6igp-Cmzi_KBMSIt8D9MgmrXwTVsIm4TLk5h1NM5YHAANLZaLgAjd-W6oUe5f2nSa1XiqbZJXHN0VsGZYc25aJ58DB.,13242518
0474e927802c9e5c7f54cc3d4d39a3d161dfec3fc268c54179380c8e0eb7a64d,40364892,0,0,0+,125000000,125000000,tx__J080005ZqkN.c0000000000117jG9W0JECP_mcN.jjDASn7wZ3_2rcm1vjxcAxYVGBS000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31QThjItR3JGvJ0UAuK7kyMdEcgVtvy3-G-UkruCUAc5qutI-ie7CaFDdm9jtXI4sA1APC6chV1bJrNwhfkNvJftMPBvi8s,13242185
047d641856fa9a65d0dd0414d32aba987fda27400feea2d7b9cefa86cd405009,10749320913,1,0,0+2+,175000000,175000000,tx__J080005ZqntJx0000000000117TB65sYDDogVggkSQHYD7_r9S0fZHboLtZYyJT0k0B000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4VdiWNc30Nc32p2WvZV8M.CSH0pr_wG_0c4m-CUq.4~sRxj5hDKqwSL0C7ag72moV9azTqCTnv5GybztYZWZYs79AbXLYLstN8WVHp8~Ct,13242437
049bde760bc4401701c36eb656b1bcc93ec5358333995a4fde5026ec86310471,3128011,1,0,2+,50000000,50000000,tx__IN80005Zqn99m0000000000119MvuxM4g1t1NUYUmI6-QjZ5dpcRDmGfVC0DZ8pP174000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5mhkeBq1im94kB.geAkNbA0Nc30NceKsFUHdAApVWfKLZiiCxyjxci2.7me4vDWvptZeTj1WpGfjbStVf-VraJ._D_VzippoIL46ccQax70c4gDunNo2HqKU,13242392
04a847599c1f2788da26d2fb2c30d8c29fd1ea571128a531015f3d83ef15c9a7,287448691,0,0,0+,125000000,125000000,tx__J080005Zqi7R1000000000011ay7nqNw9WAr9KbZb33pNG_hYCthaakP0m-.x~-mQrt000000cFdozSp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc320RGasEApKI.yqw4zGHcSgVcUkUm9arf3xii1g~Ytwv58MGmu5XpWrJz4T6pfE8VMU5Yb-j5AoU~G7xafcJ~t2ZLsPfmos,13241789
04c31642ff8dd29bb97f1bd4a1df3c5e8c9a8609fe4790b74646843696a00df4,10440994,0,0,0+,125000000,125000000,tx__J080005Zr8V.s000000000011ccngM~dSGLXwPMkFu--oFQryxE~hX2VhBr4dGrx3wg000000cFKE2Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc32F1TzMhthr3fQgMdVmv2vQbUDzjW-TsC5ZvrG1ITTVM5ayuoDVZLgk~~gvTQ3UctI4j_wc9U1bQfc-hE1RN9k9IUNnZTXQ,13249991
04d8f34c19362923f72011eb6119d42aa680b1e7fd108dd18a8ca1278ae93054,10972406,0,0,0+,125000000,125000000,tx__J080005ZqjP3M000000000011dARj1BUaifV817IphEkaHr0Jvw.48VhzFQy9WIGc5g000000cFe92Sp8jn8TBZmc_CqJ.V0jhsV3kbzqC2Mf17aADEg6bVe5ChkeBq1im94kB.geA4QdiWNc30Nc31SFHdoUrh0FsTi4sy-Srvdj3k5BEYeJ5d5Siw~fqwYwXu2beN8XMFVJj9zzK6KhxwDksZ~vGQ8ddkJZPX7Z5We44a-k-jV,13242036
